type,functional_id,connectivity,comment,reconstruction,nucleus_id,soma_id,axon_id,dendrite_id,functional classifier,neurotransmitter classifier,projection classifier,neuroglancer_link,imaging_modality,date_of_tracing,tracer names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9276 output",,"axon complete, dendrites incomplete",576460752308941605,576460752610681397,576460752642202672,576460752686136481,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4755853866434560,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 output, 5164 output",axon directly emerging from the soma,"axon complete, dendrites incomplete",576460752671285639,576460752608941711,576460752664570394,576460752686968645,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6521960788918272,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9277 output, 5164 output",axon directly emerging from the soma,"axon complete, dendrites complete",576460752671285639,576460752608941711,576460752664570394,576460752686968645,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6521960788918272,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9278 output, 5164 output",axon directly emerging from the soma,"axon complete, dendrites complete",576460752671285639,576460752608941711,576460752664570394,576460752686968645,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6521960788918272,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 5164 output",,"axon complete, dendrites complete",576460752637471646,576460752684065237,576460752640939729,576460752649132851,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4604896012664832,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,3980,"9276 output, 5164 output",,"axon complete, dendrites complete",576460752619742263,576460752707145126,576460752663375129,576460752737178264,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6056328936030208,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 output, 5164 output",,"axon complete, dendrites complete",576460752634468945,576460752612015430,576460752686962245,576460752612015686,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4880469717942272,EM,2024-06-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,5164 output,,"axon complete, dendrites complete",576460752664164805,576460752741899544,576460752741899288,576460752696688601,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6465882709557248,EM,2024-07-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4476,5164 output,,"axon complete, dendrites complete",576460752678449802,576460752694906737,576460752657924766,576460752644330782,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6221104721952768,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7861,5164 output,,"axon complete, dendrites complete",576460752680488066,576460752729504268,576460752658121250,576460752726025278,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6222551337402368,EM,2024-06-20,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,5164 output,,"axon complete, dendrites incomplete",576460752677336714,576460752656132030,576460752629392224,576460752660792380,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6568183898046464,EM,2024-07-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 5164 output",,"axon complete, dendrites incomplete",576460752637471646,576460752684065237,576460752640939729,576460752649132851,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4604896012664832,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,5164 output,,"axon complete, dendrites incomplete",576460752735150616,576460752629393760,576460752629394272,576460752738890849,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4933734227771392,EM,2024-07-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8365,5164 output,,"axon complete, dendrites complete",576460752680445826,576460752631397862,576460752679896576,576460752720353337,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5625336671764480,EM,2024-07-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5442,"9276 input, 8348 input, 5164 input , 9414 input",,"axon complete, dendrites complete",576460752715492414,576460752737165976,576460752629406048,576460752686979653,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4618481820499968,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5442,"9276 input, 8348 input, 5164 input , 9414 input",,"axon complete, dendrites complete",576460752715492414,576460752737165976,576460752629406048,576460752686979653,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4618481820499968,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4548,"5164 input, 9276 input",,"axon complete, dendrites complete",576460752631366630,576460752760708488,576460752636422102,576460752727635164,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5343242998513664,EM,2024-03-11,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9276 input,axon exits the volume caudally,,0,0,576460752580792447,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5817752679874560,EM,2024-05-10,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,11550,9414 output,axo-axonic synapse,"axon complete, dendrites complete",576460752671440894,576460752682526742,576460752654139516,576460752627867995,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4565005967032320,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,,"axon complete, dendrites incomplete",576460752729133095,576460752683455430,576460752692808799,576460752627870811,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6572623925346304,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4219,9414 output,,"axon complete, dendrites complete",576460752651403743,576460752665389093,576460752696701145,576460752642196784,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5938252470026240,EM,2024-08-13,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,"contralateral output, very low huC expression","axon complete, dendrites incomplete",576460752698236853,576460752662322042,576460752661818806,576460752654140284,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4673556668481536,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,"contralateral output, very low huC expression","axon complete, dendrites incomplete",576460752686082626,576460752693145555,576460752714123016,576460752686082370,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4983857603411968,EM,2024-08-16,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,"contralateral output, low huC expression","axon complete, dendrites incomplete",576460752734666873,576460752693148371,576460752695723927,576460752686084674,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6733220985962496,EM,2024-08-16,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,"contralateral output, low huC expression","axon incomplete, dendrites incomplete",576460752727953748,576460752760727176,576460752665211575,576460752639661826,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4851075854106624,EM,2024-08-16,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4640,9414 output,contralateral output,"axon complete, dendrites complete",576460752641632415,576460752702908127,576460752783324929,576460752637141358,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5851128451301376,EM,2023-06-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,,"axon complete, dendrites incomplete",576460752706142676,576460752610791384,576460752743942896,576460752725524411,,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5974681677987840,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,contralateral output,"axon complete, dendrites incomplete",576460752734268793,576460752656329189,576460752685335985,576460752696910988,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5889352133509120,EM,2024-04-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,,"axon complete, dendrites incomplete",576460752637471646,576460752684065237,576460752640939729,576460752649132851,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6172467807649792,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 output,contralateral output,"axon incomplete, dendrites incomplete",576460752654240306,576460752720374585,576460752719057885,576460752712006519,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5940041290350592,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 contra output,contralateral output,"axon complete, dendrites incomplete",576460752663294405,576460752733892036,576460752636417494,576460752666508667,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6231316325466112,EM,2024-07-09,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 5164 output",,"axon complete, dendrites incomplete",576460752637471646,576460752684065237,576460752640939729,576460752649132851,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6266668184502272,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 ouput, 9414 output, 6404 output",,"axon complete, dendrites incomplete",576460752307754417,576460752730712099,576460752718175065,576460752688634871,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6571091356024832,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9424,"6762 output, 9414 output",contralateral output,"axon incomplete, dendrites complete",576460752728079423,576460752634020086,576460752649128755,576460752782659884,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6080802220670976,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9414 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9414 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,2903,9414 input,within volume,"axon complete, dendrites complete",576460752676282689,576460752679851372,576460752686980677,576460752715901202,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6731215076851712,EM,2024-11-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,2903,9414 input,within volume,"axon complete, dendrites complete",576460752676282689,576460752679851372,576460752686980677,576460752715901202,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6731215076851712,EM,2024-11-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"4548 output, 9414 input",axon exits the volume caudally,"axon complete, dendrites incomplete",576460752734396184,576460752681426932,576460752637161070,576460752536873821,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5600992595804160,EM,2024-07-24,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 input,,"axon uncomplete, dendrites incomplete",576460752680075138,576460752679862892,576460752660127994,576460752701066675,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5354813484171264,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,785,"9276 input, 9414 input",within volume,"axon complete, dendrites complete",576460752696684505,576460752638563432,576460752580791679,576460752706163924,motion_integrator,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5281151280218112,EM,2024-05-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9414 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9414 input,axon exits the volume rostrally,axon uncomplete,0,0,576460752694523243,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6057404300001280,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"4548 output, 9414 input",axon exits the volume caudally,"axon complete, dendrites incomplete",576460752734396184,576460752681426932,576460752637161070,576460752536873821,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5600992595804160,EM,2024-07-24,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9414 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9414 input,axon exits the volume rostrally and caudally,axon uncomplete,0,0,576460752657030303,0,myelinated,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6631030078308352,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9978 input, 9414 input",,"axon complete, dendrites incomplete",576460752702483125,576460752640083845,576460752670726215,576460752729500428,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5149321579200512,EM,2024-03-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9414 input,axon exits the volume caudally,axon uncomplete,0,0,576460752599113617,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5437738644930560,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5442,"9276 input, 8348 input, 5164 input , 9414 input",,"axon complete, dendrites complete",576460752715492414,576460752737165976,576460752629406048,576460752686979653,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4618481820499968,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 input,axon exits the volume rostrally and caudally,"axon complete, dendrites incomplete",576460752757172434,576460752627878491,576460752656137406,576460752659333552,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6113898836000768,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,1308,4548 output,within volume,"axon complete, dendrites complete",576460752695783265,576460752704964666,576460752665390629,576460752712632000,motion_integrator,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5345451084611584,EM,2024-08-20,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 input,"within volume, axon emerging from soma","axon complete, dendrites incomplete",576460752308941605,576460752610681397,576460752642202672,576460752686136481,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5202649168216064,EM,2024-12-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 input,axon exits the volume rostrally,"axon complete, dendrites incomplete",576460752679197159,576460752685685078,576460752671300999,576460752703286777,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4724086732226560,EM,2024-11-30,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9414 input,"axon emerging from soma, axon exits the volume rostrally and caudally","axon complete, dendrites incomplete",576460752697474625,576460752714131976,576460752691649289,576460752714131720,,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5881984145424384,EM,2024-12-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,1587,9414 input,within volume,"axon complete, dendrites incomplete",576460752690830344,576460752679550054,576460752725480205,576460752667470980,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6514911933890560,EM,2024-12-05,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 ouput, 9414 output, 6404 output",contralateral output,"axon complete, dendrites incomplete",576460752307754417,576460752730712099,576460752718175065,576460752688634871,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6571091356024832,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 6404 output",,"axon complete, dendrites incomplete",576460752698236853,576460752662322042,576460752661818806,576460752654140284,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4506600837480448,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 6404 output",contralateral output,"axon complete, dendrites incomplete",576460752729133095,576460752683455430,576460752692808799,576460752627870811,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5890182982139904,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6404 output,,"axon complete, dendrites incomplete",576460752660112378,576460752704613082,576460752683455686,576460752821375379,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6248012557844480,EM,2024-08-18,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4241,6404 output,,"axon complete, dendrites complete",576460752729697436,576460752726229484,576460752744025250,576460752744022690,motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5514979609411584,EM,2024-09-20,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 ouput, 9414 output, 6404 output",contralateral output,"axon complete, dendrites incomplete",576460752307754417,576460752730712099,576460752718175065,576460752688634871,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6571091356024832,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 ouput, 9414 output, 6404 output",contralateral output,"axon complete, dendrites incomplete",576460752307754417,576460752730712099,576460752718175065,576460752688634871,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6571091356024832,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9414 output, 6406 input",,"axon complete, dendrites incomplete",576460752734268793,576460752656329189,576460752685335985,576460752696910988,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5889352133509120,EM,2024-04-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4323,"8365 output, 6406 input",,"axon complete, dendrites complete",576460752608135541,576460752629399904,576460752648831824,576460752729544699,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5738460238315520,EM,2024-07-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4323,"8365 output, 6406 input",,"axon complete, dendrites complete",576460752608135541,576460752629399904,576460752648831824,576460752729544699,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5738460238315520,EM,2024-07-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752734559097,576460752744831529,576460752747484793,576460752730723875,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6671356633546752,EM,2024-12-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752734559097,576460752744831529,576460752747484793,576460752730723875,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6671356633546752,EM,2024-12-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,within volume,"axon complete, dendrites incomplete",576460752651325151,576460752634015897,576460752637163374,576460752687053731,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6405571809902592,EM,2024-12-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,within volume,"axon complete, dendrites incomplete",576460752651325151,576460752634015897,576460752637163374,576460752687053731,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6405571809902592,EM,2024-12-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,"within volume, axon emerging from soma","axon complete, dendrites incomplete",576460752669735014,576460752687109013,576460752737509833,576460752682460642,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6229641359523840,EM,2024-12-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,"within volume, axon emerging from soma","axon complete, dendrites incomplete",576460752669735014,576460752687109013,576460752737509833,576460752682460642,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6229641359523840,EM,2024-12-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,"within volume, axon emerging from soma","axon complete, dendrites incomplete",576460752669735014,576460752687109013,576460752737509833,576460752682460642,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6229641359523840,EM,2024-12-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,within volume,"axon complete, dendrites incomplete",576460752596760144,576460752714443677,576460752701764173,576460752729405127,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4764315891531776,EM,2024-12-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
